change_type,year,code,name,old_name,new_name,new_code,source
created,1985,330722,永康县,,,,areacodes
created,1985,330723,武义县,,,,areacodes
created,1985,330724,东阳县,,,,areacodes
created,1985,330725,义乌县,,,,areacodes
created,1985,330726,浦江县,,,,areacodes
created,1985,330727,磐安县,,,,areacodes
created,1985,330800,衢州市,,,,areacodes
created,1985,330802,柯城区,,,,areacodes
created,1985,330821,衢县,,,,areacodes
created,1985,330822,常山县,,,,areacodes
created,1985,330823,江山县,,,,areacodes
created,1985,330824,开化县,,,,areacodes
created,1985,330825,龙游县,,,,areacodes
created,1985,350500,泉州市,,,,areacodes
created,1985,350502,鲤城区,,,,areacodes
created,1985,350521,惠安县,,,,areacodes
created,1985,350522,晋江县,,,,areacodes
created,1985,350523,南安县,,,,areacodes
created,1985,350524,安溪县,,,,areacodes
created,1985,350525,永春县,,,,areacodes
created,1985,350526,德化县,,,,areacodes
created,1985,350527,金门县,,,,areacodes
created,1985,350600,漳州市,,,,areacodes
created,1985,350602,芗城区,,,,areacodes
created,1985,350621,龙海县,,,,areacodes
created,1985,350622,云霄县,,,,areacodes
created,1985,350623,漳浦县,,,,areacodes
created,1985,350624,诏安县,,,,areacodes
created,1985,350625,长泰县,,,,areacodes
created,1985,350626,东山县,,,,areacodes
created,1985,350627,南靖县,,,,areacodes
created,1985,350628,平和县,,,,areacodes
created,1985,350629,华安县,,,,areacodes
created,1985,370124,平阴县,,,,areacodes
created,1985,370830,汶上县,,,,areacodes
created,1985,370831,泗水县,,,,areacodes
created,1985,370900,泰安市,,,,areacodes
created,1985,370902,泰山区,,,,areacodes
created,1985,370911,郊区,,,,areacodes
created,1985,370919,莱芜市,,,,areacodes
created,1985,370920,新泰市,,,,areacodes
created,1985,370921,宁阳县,,,,areacodes
created,1985,370922,肥城县,,,,areacodes
created,1985,370923,东平县,,,,areacodes
created,1985,372802,日照市,,,,areacodes
created,1985,410902,市区,,,,areacodes
created,1985,420802,东宝区,,,,areacodes
created,1985,420803,沙洋区,,,,areacodes
created,1985,430219,醴陵市,,,,areacodes
created,1985,433102,大庸市,,,,areacodes
created,1985,440106,天河区,,,,areacodes
created,1985,440107,芳村区,,,,areacodes
created,1985,442502,东莞市,,,,areacodes
created,1985,510524,叙永县,,,,areacodes
created,1985,510525,古蔺县,,,,areacodes
created,1985,510700,绵阳市,,,,areacodes
created,1985,510702,市中区,,,,areacodes
created,1985,510721,江油县,,,,areacodes
created,1985,510722,三台县,,,,areacodes
created,1985,510723,盐亭县,,,,areacodes
created,1985,510724,安县,,,,areacodes
created,1985,510725,梓潼县,,,,areacodes
created,1985,510726,北川县,,,,areacodes
created,1985,510727,平武县,,,,areacodes
created,1985,510800,广元市,,,,areacodes
created,1985,510802,市中区,,,,areacodes
created,1985,510821,旺苍县,,,,areacodes
created,1985,510822,青川县,,,,areacodes
created,1985,510823,剑阁县,,,,areacodes
created,1985,510824,苍溪县,,,,areacodes
created,1985,510900,遂宁市,,,,areacodes
created,1985,510902,市中区,,,,areacodes
created,1985,510921,蓬溪县,,,,areacodes
created,1985,510922,射洪县,,,,areacodes
created,1985,511000,内江市,,,,areacodes
created,1985,511002,市中区,,,,areacodes
created,1985,511021,内江县,,,,areacodes
created,1985,511022,乐至县,,,,areacodes
created,1985,511023,安岳县,,,,areacodes
created,1985,511024,威远县,,,,areacodes
created,1985,511025,资中县,,,,areacodes
created,1985,511026,资阳县,,,,areacodes
created,1985,511027,简阳县,,,,areacodes
created,1985,511028,隆昌县,,,,areacodes
created,1985,511100,乐山市,,,,areacodes
created,1985,511102,市中区,,,,areacodes
created,1985,511111,沙湾区,,,,areacodes
created,1985,511112,五通桥区,,,,areacodes
created,1985,511113,金口河区,,,,areacodes
created,1985,511121,仁寿县,,,,areacodes
created,1985,511122,眉山县,,,,areacodes
created,1985,511123,犍为县,,,,areacodes
created,1985,511124,井研县,,,,areacodes
created,1985,511125,峨眉县,,,,areacodes
created,1985,511126,夹江县,,,,areacodes
created,1985,511127,洪雅县,,,,areacodes
created,1985,511128,彭山县,,,,areacodes
created,1985,511129,沐川县,,,,areacodes
created,1985,511130,青神县,,,,areacodes
created,1985,511131,丹棱县,,,,areacodes
created,1985,511132,峨边彝族自治县,,,,areacodes
created,1985,511133,马边彝族自治县,,,,areacodes
created,1985,512902,华蓥市,,,,areacodes
created,1985,530128,禄劝彝族苗族自治县,,,,areacodes
created,1985,532530,金平苗族瑶族傣族自治县,,,,areacodes
created,1985,532722,普洱哈尼族彝族自治县,,,,areacodes
created,1985,532724,景东彝族自治县,,,,areacodes
created,1985,532725,景谷傣族彝族自治县,,,,areacodes
created,1985,532922,漾濞彝族自治县,,,,areacodes
created,1985,533101,畹町市,,,,areacodes
created,1985,533423,维西傈僳族自治县,,,,areacodes
created,1985,533526,双江拉祜族佤族布朗族傣族自治县,,,,areacodes
created,1985,620400,白银市,,,,areacodes
created,1985,620402,白银区,,,,areacodes
created,1985,620403,平川区,,,,areacodes
created,1985,620421,靖远县,,,,areacodes
created,1985,620422,会宁县,,,,areacodes
created,1985,620423,景泰县,,,,areacodes
created,1985,620500,天水市,,,,areacodes
created,1985,620502,秦城区,,,,areacodes
created,1985,620503,北道区,,,,areacodes
created,1985,620521,清水县,,,,areacodes
created,1985,620522,秦安县,,,,areacodes
created,1985,620523,甘谷县,,,,areacodes
created,1985,620524,武山县,,,,areacodes
created,1985,620525,张家川回族自治县,,,,areacodes
created,1985,622102,酒泉市,,,,areacodes
created,1985,622201,张掖市,,,,areacodes
created,1985,622301,武威市,,,,areacodes
created,1985,622428,漳县,,,,areacodes
created,1985,622429,岷县,,,,areacodes
created,1985,622600,陇南地区,,,,areacodes
created,1985,622621,武都县,,,,areacodes
created,1985,622623,宕昌县,,,,areacodes
created,1985,622624,成县,,,,areacodes
created,1985,622625,康县,,,,areacodes
created,1985,622626,文县,,,,areacodes
created,1985,622627,西和县,,,,areacodes
created,1985,622628,礼县,,,,areacodes
created,1985,622629,两当县,,,,areacodes
created,1985,622630,徽县,,,,areacodes
created,1985,622801,西峰市,,,,areacodes
created,1985,630121,大通回族土族自治县,,,,areacodes
created,1985,632122,民和回族土族自治县,,,,areacodes
created,1985,632800,海西蒙古族藏族自治州,,,,areacodes
created,1985,632801,格尔木市,,,,areacodes
created,1985,632821,乌兰县,,,,areacodes
created,1985,632822,都兰县,,,,areacodes
created,1985,632823,天峻县,,,,areacodes
created,1985,652701,博乐市,,,,areacodes
created,1985,659001,石河子市,,,,areacodes
remapped,1985,142501,晋城市,,,140502;140511,areacodes
remapped,1985,142523,屯留县,,,140424,areacodes
remapped,1985,142524,长子县,,,140428,areacodes
remapped,1985,142525,沁水县,,,140521,areacodes
remapped,1985,142526,阳城县,,,140522,areacodes
remapped,1985,142528,高平县,,,140523,areacodes
remapped,1985,142529,陵川县,,,140524,areacodes
remapped,1985,142530,壶关县,,,140427,areacodes
remapped,1985,142531,平顺县,,,140425,areacodes
remapped,1985,142532,黎城县,,,140426,areacodes
remapped,1985,142533,武乡县,,,140429,areacodes
remapped,1985,142534,襄垣县,,,140423,areacodes
remapped,1985,142535,沁县,,,140430,areacodes
remapped,1985,142536,沁源县,,,140431,areacodes
remapped,1985,210223,复县,,,210219,areacodes
remapped,1985,210322,海城县,,,210319,areacodes
remapped,1985,210422,新宾县,,,210422,areacodes
remapped,1985,210621,凤城县,,,210621,areacodes
remapped,1985,210622,岫岩县,,,210622,areacodes
remapped,1985,210721,锦西县,,,210700[1982];210719,areacodes
remapped,1985,211326,北票县,,,211319,areacodes
remapped,1985,220321,怀德县,,,220319,areacodes
remapped,1985,222201,通化市,,,220500,areacodes
remapped,1985,222202,浑江市,,,220600,areacodes
remapped,1985,222221,海龙县,,,220519,areacodes
remapped,1985,222222,通化县,,,220521,areacodes
remapped,1985,222223,柳河县,,,220524,areacodes
remapped,1985,222224,辉南县,,,220523,areacodes
remapped,1985,222225,集安县,,,220522,areacodes
remapped,1985,222226,抚松县,,,220621,areacodes
remapped,1985,222227,靖宇县,,,220622,areacodes
remapped,1985,222228,长白朝鲜族自治县,,,220623,areacodes
remapped,1985,222422,敦化县,,,222403,areacodes
remapped,1985,330202,镇明区,,,330203,areacodes
remapped,1985,330221,镇海县,,,330206;330211,areacodes
remapped,1985,330223,余姚县,,,330219,areacodes
remapped,1985,332401,金华市,,,332430[1983];330702;330721,areacodes
remapped,1985,332402,衢州市,,,332430[1983];330802;330821,areacodes
remapped,1985,332421,兰溪县,,,330719,areacodes
remapped,1985,332422,永康县,,,330722,areacodes
remapped,1985,332423,武义县,,,330723,areacodes
remapped,1985,332424,东阳县,,,332431[1983];330724,areacodes
remapped,1985,332425,义乌县,,,330725,areacodes
remapped,1985,332426,浦江县,,,330726,areacodes
remapped,1985,332427,常山县,,,330822,areacodes
remapped,1985,332428,江山县,,,330823,areacodes
remapped,1985,332429,开化县,,,330824,areacodes
remapped,1985,332430,龙游县,,,330825,areacodes
remapped,1985,332431,磐安县,,,330727,areacodes
remapped,1985,352401,泉州市,,,350502,areacodes
remapped,1985,352421,惠安县,,,350521,areacodes
remapped,1985,352422,晋江县,,,350522,areacodes
remapped,1985,352423,南安县,,,350523,areacodes
remapped,1985,352424,安溪县,,,350524,areacodes
remapped,1985,352425,永春县,,,350525,areacodes
remapped,1985,352426,德化县,,,350526,areacodes
remapped,1985,352427,金门县,,,350527,areacodes
remapped,1985,352501,漳州市,,,350602,areacodes
remapped,1985,352521,龙海县,,,350621,areacodes
remapped,1985,352522,云霄县,,,350622,areacodes
remapped,1985,352523,漳浦县,,,350623,areacodes
remapped,1985,352524,诏安县,,,350624,areacodes
remapped,1985,352525,长泰县,,,350625,areacodes
remapped,1985,352526,东山县,,,350626,areacodes
remapped,1985,352527,南靖县,,,350627,areacodes
remapped,1985,352528,平和县,,,350628,areacodes
remapped,1985,352529,华安县,,,350629,areacodes
remapped,1985,362225,宜春县,,,362201,areacodes
remapped,1985,372601,泰安市,,,370902;370911,areacodes
remapped,1985,372602,莱芜市,,,370919,areacodes
remapped,1985,372603,新泰市,,,370920,areacodes
remapped,1985,372624,宁阳县,,,370921,areacodes
remapped,1985,372625,肥城县,,,370922,areacodes
remapped,1985,372626,东平县,,,370923,areacodes
remapped,1985,372627,平阴县,,,370124,areacodes
remapped,1985,372629,汶上县,,,370830,areacodes
remapped,1985,372630,泗水县,,,370831,areacodes
remapped,1985,372825,日照县,,,372802,areacodes
remapped,1985,430222,醴陵县,,,430219,areacodes
remapped,1985,433128,大庸县,,,433102,areacodes
remapped,1985,442527,东莞县,,,442502,areacodes
remapped,1985,512401,内江市,,,511002,areacodes
remapped,1985,512421,内江县,,,511021,areacodes
remapped,1985,512422,资中县,,,511025,areacodes
remapped,1985,512423,资阳县,,,511026,areacodes
remapped,1985,512424,简阳县,,,511027,areacodes
remapped,1985,512425,威远县,,,511024,areacodes
remapped,1985,512426,隆昌县,,,511028,areacodes
remapped,1985,512427,安岳县,,,511023,areacodes
remapped,1985,512428,乐至县,,,511022,areacodes
remapped,1985,512525,叙永县,,,510524,areacodes
remapped,1985,512526,古蔺县,,,510525,areacodes
remapped,1985,512601,乐山市,,,512625[1984];511102;511111;511112,areacodes
remapped,1985,512621,仁寿县,,,511121,areacodes
remapped,1985,512622,眉山县,,,511122,areacodes
remapped,1985,512623,犍为县,,,511123,areacodes
remapped,1985,512624,井研县,,,511124,areacodes
remapped,1985,512625,峨眉县,,,511125,areacodes
remapped,1985,512626,夹江县,,,511126,areacodes
remapped,1985,512627,洪雅县,,,511127,areacodes
remapped,1985,512628,彭山县,,,511128,areacodes
remapped,1985,512629,沐川县,,,511129,areacodes
remapped,1985,512630,青神县,,,511130,areacodes
remapped,1985,512631,丹棱县,,,511131,areacodes
remapped,1985,512632,峨边彝族自治县,,,511132,areacodes
remapped,1985,512633,马边彝族自治县,,,511133,areacodes
remapped,1985,512634,金口河工农区,,,511113,areacodes
remapped,1985,512801,绵阳市,,,510702,areacodes
remapped,1985,512823,安县,,,510724,areacodes
remapped,1985,512824,江油县,,,510721,areacodes
remapped,1985,512825,梓潼县,,,510725,areacodes
remapped,1985,512826,剑阁县,,,510823,areacodes
remapped,1985,512827,广元县,,,510802,areacodes
remapped,1985,512828,旺苍县,,,510821,areacodes
remapped,1985,512829,青川县,,,510822,areacodes
remapped,1985,512830,平武县,,,510727,areacodes
remapped,1985,512831,北川县,,,510726,areacodes
remapped,1985,512832,遂宁县,,,510902,areacodes
remapped,1985,512833,三台县,,,510722,areacodes
remapped,1985,512835,蓬溪县,,,510921,areacodes
remapped,1985,512836,射洪县,,,510922,areacodes
remapped,1985,512837,盐亭县,,,510723,areacodes
remapped,1985,512931,苍溪县,,,510824,areacodes
remapped,1985,512932,华云工农区,,,512902,areacodes
remapped,1985,530128,禄劝县,,,530128,areacodes
remapped,1985,532530,金平县,,,532530,areacodes
remapped,1985,532722,普洱县,,,532722,areacodes
remapped,1985,532724,景东县,,,532724,areacodes
remapped,1985,532725,景谷县,,,532725,areacodes
remapped,1985,532922,漾濞县,,,532922,areacodes
remapped,1985,533126,畹町镇,,,533101,areacodes
remapped,1985,533423,维西县,,,533423,areacodes
remapped,1985,533526,双江县,,,533526,areacodes
remapped,1985,620112,白银区,,,620402,areacodes
remapped,1985,622121,酒泉县,,,622102,areacodes
remapped,1985,622221,张掖县,,,622201,areacodes
remapped,1985,622321,武威县,,,622301,areacodes
remapped,1985,622324,景泰县,,,620423,areacodes
remapped,1985,622422,靖远县,,,620403;620421,areacodes
remapped,1985,622423,会宁县,,,620422,areacodes
remapped,1985,622501,天水市,,,620502,areacodes
remapped,1985,622521,张家川回族自治县,,,620525,areacodes
remapped,1985,622522,天水县,,,620502;620503,areacodes
remapped,1985,622523,清水县,,,620521,areacodes
remapped,1985,622524,徽县,,,622630,areacodes
remapped,1985,622525,两当县,,,622629,areacodes
remapped,1985,622526,礼县,,,622628,areacodes
remapped,1985,622527,西和县,,,622627,areacodes
remapped,1985,622528,武山县,,,620524,areacodes
remapped,1985,622529,甘谷县,,,620523,areacodes
remapped,1985,622530,秦安县,,,620522,areacodes
remapped,1985,622531,漳县,,,622428,areacodes
remapped,1985,622621,武都县,,,622621,areacodes
remapped,1985,622622,岷县,,,622429,areacodes
remapped,1985,622623,宕昌县,,,622623,areacodes
remapped,1985,622624,成县,,,622624,areacodes
remapped,1985,622625,康县,,,622625,areacodes
remapped,1985,622626,文县,,,622626,areacodes
remapped,1985,630121,大通县,,,630121,areacodes
remapped,1985,632122,民和县,,,632122,areacodes
remapped,1985,632801,格尔木市,,,632801,areacodes
remapped,1985,632821,乌兰县,,,632821,areacodes
remapped,1985,632822,都兰县,,,632822,areacodes
remapped,1985,632823,天峻县,,,632823,areacodes
remapped,1985,650300,石河子市,,,659001,areacodes
remapped,1985,652721,博乐县,,,652701,areacodes
removed,1985,142500,晋东南地区,,,,areacodes-snapshot
removed,1985,142501,晋城市,,,,areacodes-snapshot
removed,1985,142523,屯留县,,,,areacodes-snapshot
removed,1985,142524,长子县,,,,areacodes-snapshot
removed,1985,142525,沁水县,,,,areacodes-snapshot
removed,1985,142526,阳城县,,,,areacodes-snapshot
removed,1985,142528,高平县,,,,areacodes-snapshot
removed,1985,142529,陵川县,,,,areacodes-snapshot
removed,1985,142530,壶关县,,,,areacodes-snapshot
removed,1985,142531,平顺县,,,,areacodes-snapshot
removed,1985,142532,黎城县,,,,areacodes-snapshot
removed,1985,142533,武乡县,,,,areacodes-snapshot
removed,1985,142534,襄垣县,,,,areacodes-snapshot
removed,1985,142535,沁县,,,,areacodes-snapshot
removed,1985,142536,沁源县,,,,areacodes-snapshot
removed,1985,210223,复县,,,,areacodes-snapshot
removed,1985,210322,海城县,,,,areacodes-snapshot
removed,1985,210721,锦西县,,,,areacodes-snapshot
removed,1985,211326,北票县,,,,areacodes-snapshot
removed,1985,220321,怀德县,,,,areacodes-snapshot
removed,1985,222200,通化地区,,,,areacodes-snapshot
removed,1985,222201,通化市,,,,areacodes-snapshot
removed,1985,222202,浑江市,,,,areacodes-snapshot
removed,1985,222221,海龙县,,,,areacodes-snapshot
removed,1985,222222,通化县,,,,areacodes-snapshot
